artist,song,text,sentimento
Air Supply,A Little Bit More,"For certain she was the face of springtime, The flowers stood and paid their due. And all the folk, they sang of a good rhyme While drinking all they wanted to. A bitter sweet, this final evening, Before he must leave her side... They danced around the glass filled tables While fiddlers played so sweet and low. Their eyes hard fixed upon each other, However would she let him go? And when the time it came upon them, She said in case we forget... Just a little bit more, just a little bit more. Just a little bit more, just a little bit more. Just a little bit more, just a little bit more. Just a little bit more, just a little bit more. The letters came and every single Sunday We all would wait to hear the news. She knew her love would be home someday, The only thing she held on to. We sang a song just like we used to And she said before we could leave... Just a little bit more, just a little bit more. Just a little bit more, just a little bit more. Just a little bit more, just a little bit more. Just a little bit more, just a little bit more. That night she heard her true love calling With words that only she could know. They held each other till the morning And when it was his time to go. She said... Just a little bit more, just a little bit more. Just a little bit more, just a little bit more. Just a little bit more, just a little bit more. Just a little bit more, just a little bit more. Just a little bit more. ",Positiva
Air Supply,A Place Where We Belong,I'm just a wandering gypsy I'll sing for you tonight And when the seats are empty I'll turn and walk into my spotlight And I'll be in the place where I belong For who will tell the story Except someone like me Of tragedy and glory Of lovers as they walk so blindly And try to find a place where they belong We all must find a place where we belong Everybody knows me Everone shows me And I'll be here when you have gone For the road to carry on We all must find a place where we belong If destiny has spoken If finally the dawn has broken We all must find a place where we belong I'm just a wandering gypsy I've sung for you tonight And now the seats are empty I'll turn and walk into my spotlight And I'll be in the place where I belong ,Positiva
Air Supply,After All,Night- And the world is fast asleep I will hold you here and keep All our secret dreams and plans You- Never thought our love could last Now you've put that in the past Cause you finally understand That after all The times you told me that we'd never be good together After all the things you said That made me think that you'd never call Now you've turned around and told me That you want to stay here forever And you're back here in my arms Where you belong After all We- All the promises we made All the words we never said Never knowing what was right You didn't know- That the love we used to share Wasn't cause it wasn't there We'll make up for it tonight That after all The times you told me that we'd never be good together After all the things you said That made me think that you'd never call Now you've turned around and told me That you want to stay here forever And you're back here in my arms Where you belong After all We were young And your dreams took you places far from me I was wrong To believe That you'd go Cause here you are That after all The times you told me that we'd never be good together After all the things you said That made me think that you'd never call Now you've turned around and told me That you want to stay here forever And you're back here in my arms Where you belong After all ,Positiva
Air Supply,Ain't It A Shame,"Hit with the bug to run, you didn't go to college we can use you son You look like the pride of your home town But how can you hold out when your luck is down [Chorus] Ain't it a shame, ain't it a shame, ain't it a shame, ain't it a shame. Because I'm too tired to run around Meeting people from the wrong side of town Looking for a place to live, I've got no money nothing to give, listen All you gotta do is look around for something that's new find a job that's stimulating, that's easy and I'm still waiting (Chorus) I've stood in line and done my time With nothin' to do all day I've stood in line with all my friends With nothin' to say all day, I've stood in line and done my time With nothin' to do all day I've stood in line with all my friends With nothin' to say all day, nothin' to say all day. Got brains but got no drive Money's cheap, the roads are wide All the good positions go too fast I need a job I know will last I've got a job for you can you push that shovel can you swing that broom Keep your head down and don't go slow But don't forget to stop with the whistle. (Chorus ",Negativa
Air Supply,All By Myself,When I was young I never needed anyone And making love was just for fun Those days are gone Livin' alone I think of all the friends I've known But when I dial the telephone Nobody's home All by myself Don't wanna be All by myself Anymore All by myself Don't wanna live All by myself Anymore Hard to be sure Sometimes I feel so insecure And love's so distant and obscure Remains the cure All by myself Don't wanna be All by myself Anymore All by myself Don't wanna live All by myself Anymore When I was young I never needed anyone And making love was just for fun Those days are gone All by myself Don't wanna be All by myself Anymore All by myself Don't wanna live All by myself Anymore All by myself Don't wanna be All by myself Anymore ,Positiva
Air Supply,All Out Of Love,"I'm lying alone with my head on the phone Thinking of you till it hurts I know you hurt too but what else can we do Tormented and torn apart I wish I could carry your smile and my heart For times when my life feels so low It would make me believe what tomorrow could bring When today doesn't really know, doesn't really know [Chorus:] I'm all out of love, I'm so lost without you I know you were right believing for so long I'm all out of love, what am I without you I can't be too late to say that I was so wrong I want you to come back and carry me home Away from this long lonely nights I'm reaching for you, are you feeling it too Does the feeling seem oh so right And what would you say if I called on you now And said that I can't hold on There's no easy way, it gets harder each day Please love me or I'll be gone, I'll be gone [Chorus] Oh, what are you thinking of? What are you thinking of? Oh, what are you thinking of? What are you thinking of? [Chorus x3] ",Negativa
Air Supply,Alternate Ending,"There's got to be an alternate ending. There's got to be an easy way out. I've got to make a change to the messages I'm sending. It's all gone wrong, give me time. It's all my fault, could have told you. Before it's gone too far. One love, true love, real love can last forever. One love, true love, real love can last forever. One love, true love, real love can last forever. Stay with me awhile, I know we belong together. I just want to see you smile and change your mind. There's got to be an alternate ending. There's got be an easy way out. I've got to be the one to say I'm sorry for pretending. It's all gone wrong, will you wait? It's all my fault, will you listen... to me? One love, true love, real love can last forever. One love, true love, real love can last forever. One love, true love, real love can last forever. Stay with me awhile, I know we belong together. I just want to see you smile and change your mind. Stay with me awhile, all that we've done together. I've got no rights and I've got no style, but love is blind. Stay with me awhile, I know we belong together. I just want to see you smile and change your mind. Stay with me awhile, all that we've done together. I've got no rights and I've got no style, but love is blind. One love, true love, real love can last forever. One love, true love, real love can last forever. One love, true love, real love can last forever. ",Positiva
Air Supply,Always,"I can see hills touch the sky Heaven and earth, you and I A world we will always be Here in the silence we lie Shadows we cast, you and I Speak for eternity [Chorus] Pressed between pages Flowers will die Stories may end as time passes by You and I will always be With every word that I hear Whenever whispers are near I can believe in fate Promises made, only one Yesterday fades from the sun And falls to a new embrace Years overflow As rivers run dry Here in a moment of time passing by You and I will always be, will always be [Chorus] ",Positiva
Air Supply,American Hearts,"They were married in September back in 1969 They travelled, these two Indians, To find some peace of mind They stood for love and freedom They were children of their time oh oh They lived in a world that was cold and uncaring They swore they would change it with loving and shareing They'll never live like their parents have done Their innocence shone like the sun American hearts, so filled with emotion American hearts, so easily broken Now they've got a family and a cottage in the hills He's always working late to pay the mortgage and the bills And she has trouble sleeping So the doctor gives her pills oh oh Who are these strangers who used to be lovers Now they've got nothing to say to each other Too far apart to discuss their mistakes They filed for divorce and it breaks their American hearts, so fiIled with emotion American hearts, so easily broken Ah - American hearts Ah - American hearts, American hearts Now that it's over they'll each go on living Never forgetting but somehow forgiving They'll care for their children protect them with pride And that's how their dream will survive in American hearts, so filled with emotion American hearts, so easily broken American hearts, so filled with emotion American hearts, so easily broken ",Negativa
Air Supply,Believe In The Supernatural,Believe in the supernatural Believe in the supernatural Believe in the supernatural Believe in the supernatural Believe in the supernatural I'm going back just a few years All people used to seem tall When everyday would be voices calling I'd take no notice at all I'd take no notice at all Then when I asked if you'd Held conversation I was the talk of the town Until the voice let me see in the future They didn't look so way down I have to make them listen Or they may never come back I have to make them listen now Believe in the supernatural Believe in the supernatural Believe in the supernatural Believe in the supernatural Believe in the supernatural And so I heard and I saw Something happening They were just like you and me But they were wiser and all had the message We really had to believe We really had to believe They showed me how the world keeps on turning It's not as hard as it seems So many secrets you wouldn't believe in They manufacture our dreams I have to make you listen Or they may never come back I have to make you listen now Believe in the supernatural Believe in the supernatural Believe in the supernatural Believe in the supernatural Believe in the supernatural I was afraid of things that I can't see I can't see love but I like it a lot I used to take a life in the back seat Until the front row began to move off There must be more to sleep than waking I was so sure there was something waiting There Believe in the supernatural Believe in the supernatural Believe in the supernatural Believe in the supernatural Believe in the supernatural I'm going back just a few years All people used to seem tall When everyday would be voices calling I'd take no notice at all I'd take no notice at all Then when I asked if you'd Held conversation I was the talk of the town Until the voice let me see in the future They didn't look so way down I have to make you listen Or they may never come back I have to make you listen now Believe in the supernatural Believe in the supernatural Believe in the supernatural Believe in the supernatural Believe in the supernatural ,Positiva
Air Supply,Believer,Believer I got no where to go Believer The only one I know Between us I'm the stranger Who never does the things that people do I let it through Believer We always seem to shine Believer You're always reaching high And I'm just drifting You understand the problems passing through I'm still with you It's like a storybook romance Everything is so right with the prince in the trees Waiting underneath the window for you Any moment he'll sing you a melody When you're hard and start a life on your own If you always knew the ending had to come true Believer I've got a troubled mind Believer We've got to break it down Somewhere inside is a weakness That wants to be discovered Just like you I'll help you too It's like reading a storybook romance Everything is so right with the prince in the trees Waiting underneath the window for you Any moment he'll sing you a melody When your hard and start a life on your own If you always knew the ending had to come true Believer We always seem to shine Believer You're always reaching high And if you're just drifting You understand the problems passing through I'm still with you Believer Believer Believer... ,Positiva
Air Supply,Big Cat,"Big cat walking on the wild side Big cat talking on the wild side He knows he looks the way he should He's got something making him feel good He's got the style, he's got the sway He's a million miles away She cat walking on the wild side She cat talking on the wild side She don't smile, she don't look She don't do laundry and she don't cook She's not listening to what he says She's not making any promises He just wants to love someone She just wants to love someone He just wants to hold someone She just wants to love someone Big cat walking on the wild side Big cat stalking on the wild side She cat walking on the wild side She cat talking on the wild side He's thinking how she's not so tough Could be a diamond sitting in the rough She's staring out to empty space She's wondering how long he will take He just wants to love someone She just wants to love someone He just wants to hold someone She just wants to love someone ",Positiva
Air Supply,Black And Blue,"Blue, blue is the color of skies Blue is the color of your eyes Your beautiful blue eyes Black, black is the color you wore Black is the promise you made before you closed the door And never told me why I'm black and blue because of you I feel like I've been beaten You walked away from me Leaving me all black and blue You, you used to sleep by my side You swore you had nothing to hide And now there's nothing left to lose Night, night after long endless night You swore you had nothing to hide And I was so naive to believe your lies I'm black and blue because of you I feel like I've been beaten You walked away from me Leaving me all black and blue Down in the depths of your soul I hear the echo and the sigh that your secrets can not hide They never lie to me Night, night after long endless night You swore you had nothing to hide And I was so naive to believe your lies I'm black and blue because of you I feel like I've been beaten You walked away from me Leaving me all black and blue Broken in two because of you I feel like I've been beaten You walked away from me Leaving me all black and blue Black and blue because of you I feel like I've been beaten You walked away having me all black and blue. ",Negativa
Air Supply,Body Glove,"The more you win, the more you gain An open window to the human brain The more you give, the more you lose You can't go dancing in these mountain shoes And that won't do. The more you touch, the more you feel It's just a picture that you thought was real The less you need, the more you know You can say the prophet told you so Do do dooo CHORUS You and me, we've got enough We live inside the body glove You and me, we live for love Deep inside the body glove You and me, we've got enough We live inside the body glove You and Me, we live for love Deep inside the body glove The body glove. VERSE 2 The world is just potato chips Joined together at the female hips The Universe we left behind We never know what we are going to find. Do do dooo And when we want to be alone To get away, baby, to another zone The word is out, the clothes are in And who knows maybe it's another sin CHORUS You and me, we've got enough We live inside the body glove You and Me, we live for love Deep inside the body glove You and me, we've got enough We live inside the body glove You and Me, we live for love Deep inside the body glove The body glove The body glove The body glove The more you win, the more you gain An open window to the human brain The more you touch, the more you feel It's just a picture that you thought was real You thought was real CHORUS You and me, we've got enough We live inside the body glove You and Me, we live for love Deep inside the body glove You and me, we've got enough We live inside the body glove You and Me, we live for love Deep inside the body glove The body glove The body glove The body glove ",Positiva
Air Supply,Book Of Love,"The book of love, that sacred place Where we walk tall, or in disgrace Who tills the ground on which we tread Who gives us all our daily bread The spirit woken from its sleep The demon stirring from the deep Whose gates at dawn we all must pass The last one first, the first one last Whose words must be both black and white Whose music shall be day and night The moon that tells us of the sun Where voices soar so far above These pages are the book of love If we were born just to succeed If life was meant to be a choice For either happiness or greed If you can't walk, you'll always run Away from anyone, yes you will But if we learn to take our time As though each moment is a treasure That's not so hard to find When you are free, then suddenly There's room for everyone, yes there is CHORUS The book of love, the world of dreams Those shadows fall upon us all And send our weary eyes to sleep But when you wake, your heart will make Some room for everyone Just come to me There's nothing you should fear Just come to me I'll always be right here I tell you now Your heart is where I live And what you ask, is what I'll give If we were born just to succeed If life was meant to be a choice For either happiness or greed If you can't walk, you always run Away from anyone, yes you will But if we learn to take our time As though each moment is a treasure That's not so hard to find When you are free, then suddenly There's room for everyone, yes there is REPEAT CHORUS ",Positiva
Air Supply,Bread And Blood,"I'm not afraid of losing you or saying good-bye If someone needs you more than me, I will understand why I'd never stand between someone who's holding your heart But I can't let a superstition tear us apart Who has the right to speak fire from above If heaven is away from you, that is the place I will give up For falling in love can't be taking these lips from the cup Don't fill her mind with bread and blood Don't confuse strength with pride and mud I have a faith in love that's thicker than all bread and blood I'm not afraid to face the truth of what I believe If love was never meant to choose, it could never succeed And we may always stand alone in everyone's sight And be the judge unto ourselves between wrong and right Who puts a price on eternity's sin Who throws the first stone shall search for perfection again For you are the reason that pleasure was taken from the pain Don't fill her mind with bread and blood Don't confuse strength with pride and mud I have a faith in love that's thicker than all bread and blood I won't see you cry, should it make you cry Don't fill her mind with bread and blood Don't confuse strength with pride and mud I have a faith in love that's thicker than all bread and blood Don't fill her mind with bread and blood Don't confuse strength with pride and mud I have a faith in love that's thicker than all bread and blood ",Positiva
Air Supply,Bring Out The Magic,"When all else fails and you have nothing You know you really should believe in something Take a look at what you have To a dream that's not all that bad Don't waste time with all your thinking Wake up now your dreams are sinking Making the change is up to you You'll accept nothing less than the best Come, come, come on Bring out the magic Come, come, come on Bring out the magic It's much quicker than the eye It's you mind and it's there all the time Say goodbye this is tomorrow Make your mind up not to follow You can lead yourself away Understand You can have what you say Come, come, come on Bring out the magic Come, come, come on Bring out the magic You can stay with me now And tell me what you know You can stay with me now And tell me all you know Come, come, come on Bring out the magic Come, come, come on Bring out the magic ",Positiva
Air Supply,Can't Fight This Feeling,"I can't fight this feeling any longer And yet I'm still afraid to let it flow What started out as friendship has grown stronger I only wish I had the strength to let it show I tell myself, that I can't hold out forever I say there is no reason for my fear Cause I feel so secure when we're together You give my life direction, you make everything so clear And even as I wonder I'm keeping you in sight You're a candle in the window on a cold dark winter's night And I'm getting closer than I ever thought I might And I can't fight this feeling anymore I've forgotten what I started fighting for It's time to bring this ship into the shore And throw away the oars forever Cause I can't fight this feeling anymore I've forgotten what I started fighting for And if I have to crawl upon the floor Come crashing through your door Baby I can't fight this feeling anymore My life has been such a whirlwind since I saw you I've been running around in circles in my mind Baby it always seems that I'm following you Cause you take me to the places that alone I'd never find And even as I wonder I'm keeping you sight You're a candle in the window on a cold, dark winter's night And I'm getting closer than I ever thought I might And I can't fight this feeling anymore I've forgotten what I started fighting for It's time to bring this ship into the shore And throw away the oars forever Cause I can't fight this feeling anymore I've forgotten what I started fighting for And if I have to crawl upon the floor Come crashing through your door Baby I can't fight this feeling anymore ",Negativa
Air Supply,Come To Me,"If you come to me, that's all that I remember Come to me, before I fade away Here we are, how did we come so far Just tell me how you are, I need to know Night has come to see the senses run And every single one, we all must show And when you feel the flood upon the waters edge And take the leap from bitter sweet Do you believe, do you believe Do you still believe If you come to me, that's all that I remember Come to me, before I fade away If you come to me and wrap me in your splendour Come to me and let the music play In the sea of those eyes, in the fall of the rise There is no compromise If you come to me, that's all that I remember Won't you come to me, before I fade away If you come to me and wrap me in your splendour Come to me and let the music play Won't you come to me ",Positiva
Air Supply,Come What May,"When she looks at me I know the girl sees things Nobody else can see All of the secret fears inside And all the craziness I hide She looks into my soul And reads me like nobody can And she doesn't judge the man She just takes me as I am [Chorus] Come what may, she believes And that faith is something I've never known before Come what may, she loves me And that love has helped me open a door Making me love myself a little more When I turn away She knows those are the times There's nothing she can say Nothing that anyone can do And so she lets me live it through And when I'm in my darkest hour of uncertainty She just simply lets me be And goes right on loving me [Chorus: x2] And when it seems my dreams Have all slipped through my fingers When they just can't be found I turn around and there they are Shining in her eyes ",Positiva
Air Supply,Crazy Love,"When you are young, the thought of the day is Kill some rhyme and how many ways to break the rules. You laugh all the way, and grow up so fast that Everyone says this kind of life you live cannot last. And you smile as it's going past. Each morning arrives, and so much is new You can't wait to share it all with someone just like you. The telephone rings, and friends come around and talk to the night You see the world start to sing, and the fire inside you begins. There's nothing like crazy love, there's nothing at all Watching time, all the things that you need so much You can't explain the joy and pain of crazy love You live every day, as fast as it comes And don't count the cost because, there is no other way. These times will change, and people must grow but Until you do, you live the only life that you know And the wild fire lets you go. There's nothing like crazy love, it comes and it goes, Leaving you, with a feeling you never knew At first it lasts, and then it's past, it's crazy love. There's nothing like crazy love, there's nothing at all Watching time, all the things that you need so much You can't explain the joy and pain of crazy love ",Positiva
Air Supply,Dancing With The Mountain,"Hot sun as warm as the kissing of the wind Fooststeps in perfect time Heartbeat as loud as the whisper in the wood Hold me this dance is mine The dance is mine We are alone, your love excites me You are the earth moving inside me I feel like dancing with the mountain Feel the rhythm walking on air Feel like dancing with the mountain Feel the rhythm dancing with the mountain We climb up into the shelter of the sky Footsteps on higher ground Your voice as soft as a river running dry Hold me this dance is mine We are alone, your love's exciting me You are the earth, moving inside me I feel like dancing with the mountain Feel the rhythm walking on air Feel like dancing with the mountain Feel the rhythm dancing with the mountain I feel like dancing with the mountain Feel the rhythm walking on air Feel like dancing with the mountain Feel the rhythm dancing with the mountain ",Positiva
Air Supply,Daybreak,"Daybreak, I can't hide the truth It seems I'm not so strong And suddenly, there's no more to lose So where did I go wrong I should have known before Her love for me was gone Now I'm waiting for the light To fill this empty room I need you now to break through the night Whose shadows came too soon I waited far too long and now I feel I can't go on CHORUS Daybreak, oh daybreak I let her walk away I should have said, don't go I know I should have found another way Now I don't know what to do So daybreak, please break through Daybreak, I feel so alone Why won't you come to stay I waited far too long and now I feel I can't go on REPEAT CHORUS ",Negativa
Air Supply,Do It Again,"I used to watch you walk away Til the road you take would bend I was the man to turn you on And you knew it after all Come tomorrow when I'm all weary You would turn me down again At least that's the way I can remember Do it again, do it again Do it again, do it again Every little word you told me got home I'm still thinking about them Every little secret we could have known And we can't live without them You surely started something You surely gave me something new Do it again, do it again Do it again, do it again And I do think about you each now and then And each time it gets tighter From the road I can see the last break And my head's getting lighter Do it again, do it again (repeat) ",Positiva
Air Supply,Do What You Do,Do what you do cause you do it so well So stand in my way If only I knew what these eyes could not tell What this mouth could not say People are wrong but I'm right this time I'm losing bad friends fast Do what you do and keep it that way And this love will last Do what you do when your lights are turned down And you wake up afraid Think of the love that I have here for you And the wish will be made Only a cut of the deepest kind Could break what I hold for you I know the cut will never be mine So do what you do Waiting to put a foot in the door Hoping to learn what you're never sure Don't look too far it's here where you are Only a cut of the deepest kind Could break what I hold for you I know the cut will never be mine So do what you do ,Positiva
Air Supply,Does It Matter,Does it matter if you're not sure You're never gonna see him anymore He's gone for good You might get mad at yourself You're doing your very best You can't do nothing else baby You've done the best you can There's been good times You know there have been reasons You still don't say you want somebody else You want somebody else I'm giving you just one more chance To recompense on my romance Can't believe there's been good times You know there have been reasons You still don't say you want somebody else You want somebody else I'm gonna stay with you baby Yes I will Stay with you baby Yes I will (Repeat) ,Positiva
Air Supply,Don't Be Afraid,"When winter calls and the wind won't wait Look through the rain see the leaves start to break Once so alone like a prayer on the sea Nothing to hide, so much there to see Don't be afraid Don't be afraid The thoughts you wear like a long lost friend Are buried so deep that you can't see them end You know spring will come just as quick as you need And run straight to you when the dark nights are freed Don't be afraid Don't be afraid Don't be afraid Don't be afraid ",Positiva
Air Supply,Don't Tell Me,"You were late last night, the candle burned so low And in my darkest hour I knew you had to go Did he hold you like I held you once before Is there someone else that loves you even more Don't tell me Standing face to face the words just fall away But in my loneliness I knew just what to say Did he touch you where I touched you long ago Please don't answer, I don't really want to know So don't tell me Don't tell me Don't tell me Don't tell me Don't tell me I have no more to give you I have no room to share I know the road I follow going nowhere Don't tell me Don't tell me Don't tell me Should I close my eyes and say I'm giving up Can we compromise the darker side of love Did he hold you like I held you once before Since I lost your love I need you even more Don't tell me lies I have no more to give you I have no room to share I know the road I follow going nowhere Don't tell me Don't tell me Don't tell me Don't tell me Don't tell me ",Negativa
Air Supply,Don't Turn Me Away,"We shared such a special love, it seem to have no end, but now it hurts me just to remember,your eyes use to tell me so much..that words could never find, and now you say, you don't know where your future lies but you got to find it now or get left behind, don't turn me away I can't forget it all in just one day take some time to speak your mind but say it's not over, don't turn me away don't close the door on us this way I'm so sure that there's much more you just have to tell me, remember those fights at nights it's not that long ago, you said you wanted to stay there forever, I gave you the strength of my hand when things were running low, I didn't know you would go back on what you said, there must be some reasons there that you don't want to share..don't turn me away, I can't forget it all in just one day take some time to speak your mind but say it's not over...don't turn me away don't close the door on us this way I'm so sure that there's much more you just have to tell me...and just when you needed me, said I'd be there until the end, what is it that's changed in you when all I want is to be your friend..I need a friend...Don't turn me away...Don't turn me...Don't turn me away....Don't turn me away...Don't turn me....Don't turn me away...Don't turn me away...Don't turn me...Don't turn me away...Don't turn me...Don't turn me away...Don't turn me away, take some time to speak your mind, but say it's not over..Don't turn me awayy...takes some time to speak your mind, but say it's not over..Don't turn me away,takes some time to speak your mind but say it's not overrrr!! ",Positiva
Air Supply,Don't Walk Away,"Why do I say, don't walk away You'll be the way you were before, when you don't want me anymore Don't turn around, don't ever leave, a lonely room where empty days Are gathering to meet me when you're gone, gone How in the world will I go on (Don't walk away) all you gotta do is stay (Don't walk away) all you gotta do is stay (don't walk away) Chorus: Don't walk away (don't walk away), don't say goodbye (don't say goodbye) Don't turn around (don't turn around), don't let it die (don't let it die) When shadows fall (when shadows fall), when day is done (when day is done) All through the night (all through the night), all of my life (all of my life) Don't walk away Is it a dream, when will it end When everything we've ever known has ended and I'm all alone Where will I go, where will I be, the feelings that I've never shown Maybe I'll find the answer when you're gone, gone How in the world will I go on (Don't walk away) all you gotta do is stay (Don't walk away) all you gotta do is stay (don't walk away) Chorus repeats 3x ",Negativa
Air Supply,Empty Pages,"When you're out in front and your life is unsure What have you got goin' for you after every road you turn It's magic when you tell me and run your fingers through my hair I don't need your persuasion, 'cause I'm already there I've just read it through and I said to myself That's not really you, I'll keep myself to myself It's magic when you tell me, and write the words I want to see When I reach the last line, it's just empty for me I've been learning so long, about the things you do I've been learning so long about you, about you [Chorus] Empty pages I've read you all through Empty pages filled with spaces I fell in and I fell in Empty pages I've read you all through Empty pages filled with spaces I fell in and I fell in. ",Positiva
Air Supply,End Of The Line,"This will take some understanding I believe someone is sending love to us and everyone Who cares to take a gamble sometimes Think of me I've given all I can Stretched an arm and open hand to you So never say no That's the end of the line That's the end of the line That's the end of the line That's the end of the line You I need, always needed, don't turn back for any reason First we talk and then we fall headfirst into each others thinking Please be where I'll always see you, life is short The twinkle of an eye is all we have until we say That's the end of the line That's the end of the line That's the end of the line That's the end of the line Take me away, take me away Take me away Do you dream fantasy and believe what you see is weird I need a remedy or a book to get off this fear All I wanted to know is how do I get the truth from here. We play so small a part But we started from somewhere All the friends that I can think of Know what's going to happen to them If they don't think on today and plan ahead for their tomorrow Here we are just lucky children breaking out of the shell I'll take your hand today and love you till we reach The end of the line Reach the end of the line Reach the end of the line Reach the end of the line Take me away Take me away Take me away That's the end of the line That's the end of the line That's the end of the line That's the end of the line ",Positiva
Air Supply,Even The Nights Are Better,"I, I was the lonely one Wondering what went wrong, why love had gone And left me lonely I, I was so confused, feeling like I'd just been used Then you came to me and my loneliness left me I used to think I was tied to a heartache That was the heartbreak, but now that I've found you Even the nights are better Now that we're here together Even the nights are better Since I found you, oh Even the days are brighter When someone you love's beside ya Even the nights are better Since I found you You, you knew just what to do 'Cause you had been lonely too And you showed me how To ease the pain and You did more than mend a broken heart 'Cause now you've made a fire start And I, I can see that you feel the same way I never dreamed there'd be someone to hold me Until you told me and now that I've found you Even the nights are better Now that we're here together Even the nights are better Since I found you, oh Even the days are brighter When someone you love's beside ya Even the nights are better Since I found you I never dreamed there'd be someone to hold me Until you told me and now that I've found you Even the nights are better Now that we're here together Even the nights are better Since I found you, oh Even the days are brighter When someone you love's beside ya Even the nights are better Since I found you ",Positiva
Air Supply,Every Woman In The World,"Every night seems, dinner and wine Saturdays, girls I was never in love, never had the time In my hustle and hurried world Laughing my self to sleep, waking up lonely I need someone to hold me, oh It's such a crazy home town It can drag you down Till you run out of dreams So you party all night to the music and lights But you don't what happiness means I was dancing in the dark with strangers No love around me When suddenly you found me, oh Girl, you're every woman in the world to me You're my fantasy, you're my reality Girl, you're every woman in the world to me You're everything I need, you're everything to me Oh girl Everything good, everything fine That's what you are So put your hand in mine and together we'll climb As high as the highest star I'm living the life time in every minute That we're together And I'm staying right here forever, oh Girl, you're every woman in the world to me You're my fantasy, you're my reality Girl, you're every woman in the world to me You're everything I need, you're everything to me Oh girl ",Positiva
Air Supply,Evidence Of Love,"When I look for the love in your eyes You turn away And there's nothing as loud as the words That we never say Look at us now Standing on the edge again It's not too late to try again I need some... [Chorus:] Evidence of love To keep on going Show me some evidence of love And I'll be here I still believe we can see this through There's only so much I can do And it doesn't make sense Without some evidence of love There's a frozen look on your face Is it saying goodbye 'Cause there's nothing as cold as the ashes When the fire has died Talk to me now Tell me what you're missing Talk to me now And try to find your heart again I need some... [Chorus] Stand and fight Gotta say what's on your mind, baby So much is on the line Here's a chance to make it right Talk to me now Tell me what you're missing Talk to me now And try to find your heart again I need some... [Chorus] ",Negativa
Air Supply,Evil Woman,"You made a fool of me, but them broken dreams have got to end. Hey woman, you got the blues, cos' you ain't got no one else to use. There's an open road that leads nowhere, so just make some miles between here and there. There's a hole in my head where the rain comes in, You took my body and played to win, Ha Ha woman it's a crying shame, But you ain't got no one else to blame. Chorus: E-evil Woman, E-evil Woman, E-evil Woman, Evil Woman Rolled in from another town, Hit some gold too hot to settle down, But a fool and his money soon go separate ways, And you found a fool lyin' in a daze, Ha Ha woman what you gonna do, You destroyed all the virtues that the Lord gave you, It's so good that you're feeling pain, But you better get yourself on board the very next train. Chorus Evil woman how you done me wrong, But now you're tryin' to wail a different song, Ha Ha funny how you broke me up, you made the wine now you drink the cup, I came runnin' every time you cried, Thought I saw love smilin' in your eyes, Ha Ha very nice to know, that you ain't got no place left to go. Chorus ",Negativa
Air Supply,Faith,Easy come and easy go Hard to get a hold on Searching for what you don't know Blind to where you belong Feel the power in your dreams Vision in your sight Nothing's dark as it may seem We can make it right [Chorus] I have faith In your love I have faith In your heart You don't need to hide from what you want You've just got to give it all you got The first thing that you need You got to have faith Truth hidden between the lies We both know the chances Nothing comes from compromise Only strength advances I will be here at your side For everything you do When the world tears at your pride I'll be there for you [Chorus] When the world's coming at you like a hungry alligator You got to have faith When you've got to pay them now or they'll take it from you later You got to have faith When you feel like the future's hiding on a distant cloud You got to have faith And you feel like shouting at the good Lord out loud You got to have faith [Chorus] When you know that you're ready but the time is not right You got to have faith And you lie awake staring at the ceiling all night You got to have faith ,Positiva
Air Supply,Hard To Forget Her,"CLOSE YOUR EYES AND FILL THE SKIES WITH COTTON CANDY CLOUDS STEP INSIDE THE RAINBOW RIDE WHERE DRAGONFLIES SING LOUD COLORS FALLING, BUTTERFLIES AND FLOWERS PAINT THE GROUND CUCKOOS CALLING, DO I HAVE TO GO AND IT'S HARD, SO HARD TO FORGET HER THIS IS WHERE WE ALWAYS SAID THAT EVERYTHING IS REAL HANGING FROM A SPIDER'S WEB THE VALLEYS AND THE FIELDS FOLLOW ME INSIDE THE TREE AND CATCH ME IF YOU CAN SOMEONE ELSE IS PLAYING IN THE SAND AND IT'S HARD, SO HARD TO FORGET HER ",Negativa
Air Supply,Heart Of The Rose,"(graham russell) A long time ago, from the valley of the sun Came the holy power, When the gods were one Searching for a new home, Searching for this land Guided by the stars, and a vision they had seen The pillars of the temple, In these hills of green Buried deep inside for only us to find (chorus) It is the roar of the wind, The power of the sun The strength of a thousand bows And those who near it again, will fear it again And it's here in the heart of the rose Painted in the sky was the moment to awake All that lay within you, As this dawn should break With this force awoken, none can stand before This is the hour, now is the time Driven by the purest love, I give you mine All that we must be, is everything we see (chorus) Our love, has brought us both together And it's our love that will go on forever There is no love that can become as one Before it's time (chorus) It is the trees in the earth, It is the rivers that run And through us this secret flows And now our destiny calls, You'll remember it all Our love for the heart of the rose ",Positiva
Air Supply,Here I Am,"[Chorus] Here I am playing with those memories again And just when I thought time had set me free Those thoughts of you keep taunting me Holding you, a feeling I never outgrew Though each and every part of me has tried Only you can fill that space inside So there's no sense pretending My heart it's not mending [Chorus] Just when I thought I was over you And just when I thought I could stand on my own Oh baby those memories come crashing through And I just can't go on without On my own I've tried to make the best of it alone I've done everything I can to ease the pain But only you can stop the rain I just can't live without you I miss everything about you [Chorus] Just when I thought I was over you And just when I thought I could stand on my own Oh baby those memories come crashing through And I just can't go on without Go on without It's just no good without you ",Negativa
